index,symbol,cluster,d0,d7,d12,d19,d26,d33,d49,d63,d77
174,IGF1,6,-0.546465437429,-0.553500494178,-0.53761751893,-0.496172512888,-0.503255057777,-0.481701126211,-0.19844021805,1.0130675022,2.30408486326
175,LAMA2,6,-0.710200787445,-0.969887677745,-1.03016481551,-0.769224562596,-0.390218592211,0.178641995856,0.888973701756,1.43020176137,1.37187897652
176,LAX1,6,-0.514054536987,-0.757151534249,-0.757151534249,-0.173188640912,-0.757151534249,-0.431997022993,0.14929660219,2.13240030101,1.10899790044
177,LRRTM2,6,-0.615122024888,-0.622307770032,-0.611269057948,-0.503552758274,-0.520932401281,-0.496143838619,0.172310263535,0.909501586737,2.28751600077
178,RELN,6,-0.960391934052,-0.814468493082,-0.00903750517955,-0.390092179999,-0.416153431914,-0.0369106376164,-0.303557702896,0.543053683264,2.38755820148
179,TAP1,6,0.479455772907,-1.25377326019,-1.13180604795,-0.571795844913,-0.940387189972,0.627536811883,0.445401698996,0.746450233436,1.5989178258
180,TBR1,6,-0.65180947501,-0.651296344617,-0.654126416203,-0.657152020748,-0.625347292997,-0.262108962529,0.271968639778,1.09461685565,2.13525501667
181,TBX1,6,-1.03507985012,-1.27551641856,0.40442726733,0.685117693538,-0.562565018539,-0.329107225122,-0.348275865685,0.490778885803,1.97022053136
182,TBX2,6,-0.942527001429,-0.698343324207,-0.24694695062,0.0631725458937,-0.629041241799,-0.220582410005,-0.384140969018,0.726042724655,2.33236662653
183,ZFPM2,6,-0.647049357901,-0.315925928678,-0.823498939257,-0.746527521727,-0.641318047415,-0.494822464462,1.30329301866,0.443758882695,1.92209035809
